X,B cell,DC,Fibroblast,ILC,Keratinocytes,Lymphatic endothelium,Macrophage,Mast cell,Melanocyte,Mural cell,Schwann cell,T cell,Vascular endothelium
38x22,0.22639453,0.12686168,0.118508905,0.06795871,0.75940764,0.13401076,0.115156166,0.29090232,0.20154016,0.07888792,0.6349805,0.05755938,0.04154579
2x26,0.22855918,0.05687112,0.0346469,0.041230988,0.469926,0.0561664,0.088150635,0.17468537,0.05058422,0.023172714,0.17925131,0.03757711,0.025316563
48x3,0.13664581,0.09318548,0.2057057,0.08670816,0.3276137,0.06837252,0.0716197,0.3072651,0.21651118,0.08502371,0.79934996,0.15322497,0.059816394
34x42,0.116348155,0.35000402,0.23331696,0.10306358,0.7591748,0.16085316,0.08390195,0.39305246,0.12951621,0.09056062,0.45008156,0.23160227,0.110796236
6x20,0.2344983,0.0850159,0.18431152,0.100852884,0.703964,0.18062377,0.14350651,0.27605823,0.27935833,0.1502725,0.7976449,0.08102069,0.29104674
35x6,0.13199686,0.042790517,0.15246949,0.05700433,0.3098487,0.15654264,0.15241663,0.17689651,0.14781103,0.06486524,0.3200175,0.04654808,0.044199206
35x27,0.023550678,0.018900262,0.049083453,0.015559608,0.19729124,0.016471859,0.016717797,0.1503533,0.021802742,0.016647091,0.108804785,0.013585621,0.0073849233
11x36,0.06894395,0.06314529,0.10953949,0.03982531,0.569855,0.04504376,0.047977768,0.15442228,0.09331118,0.05172073,0.30671912,0.045794453,0.059820708
15x44,0.31894958,0.2977142,0.28134498,0.11713867,1.0098937,0.11251126,0.24621047,0.28530586,0.21929285,0.12073056,0.50598496,0.08704525,0.12390248
42x19,0.021335496,0.019975329,0.01324314,0.023811422,0.12987863,0.011431949,0.013435086,0.08264984,0.037517805,0.0097791385,0.16580026,0.02300069,0.026541648
24x25,0.07609742,0.045698963,0.10730586,0.057894878,0.5842629,0.06653072,0.11555444,0.18618326,0.16664085,0.13590325,0.40912536,0.08950104,0.07921329
6x17,0.046090424,0.15886916,0.037880547,0.022853278,0.2976273,0.030265484,0.08154116,0.12401364,0.049508415,0.059466608,0.34608924,0.02001613,0.021347139
42x31,0.028493166,0.036779445,0.06998264,0.01807109,0.21329549,0.030747956,0.023116114,0.1056836,0.087780245,0.017944762,0.17199284,0.019402476,0.025882412
44x31,0.014871385,0.04925753,0.018715588,0.011274008,0.07389109,0.013068327,0.021248592,0.05925051,0.16662034,0.009948968,0.08399766,0.011046352,0.009794578
27x15,0.2954793,0.11708017,0.1799657,0.16069219,0.7924803,0.081063226,0.17282587,0.391463,0.4171547,0.05538925,0.5164227,0.13567477,0.05450394
7x41,0.10407349,0.13682364,0.13811825,0.14363971,0.533454,0.31842634,0.3599843,0.28988647,0.13169476,0.07430072,0.5809565,0.07947956,0.092178084
17x18,0.17789957,0.05921984,0.12663916,0.04038607,0.60436326,0.09096476,0.028798033,0.14736255,0.116666995,0.037759457,0.24295788,0.043582983,0.106172666
20x17,0.08454691,0.036841977,0.12740275,0.035385378,0.28296295,0.07633574,0.056476984,0.1476315,0.061738446,0.02608355,0.1800657,0.039290804,0.023777694
25x25,0.122307196,0.06170609,0.1512429,0.04113628,0.2474334,0.09203346,0.0380397,0.21153982,0.10068635,0.12092249,0.30314597,0.049385224,0.02347879
6x43,0.38524863,0.26663578,0.42442688,0.18640645,2.2036498,0.27452138,0.27841088,0.5369508,0.47034943,0.21206813,0.95898664,0.21801412,0.1391384
26x7,0.12597096,0.14105748,0.13189426,0.042586595,0.5289672,0.06478763,0.03582529,0.16959316,0.059097525,0.030045256,0.23108618,0.045088466,0.0244131
41x36,0.07100668,0.058122374,0.15602271,0.04091421,0.5176305,0.05580386,0.06929901,0.11805388,0.26425114,0.0618891,0.37958083,0.03742836,0.029603025
33x47,0.089852504,0.08678796,0.09255706,0.043297008,0.3336586,0.1806578,0.06390464,0.16983867,0.22145782,0.07258696,0.36820042,0.04452985,0.047794037
32x11,0.009821337,0.013246163,0.03684007,0.008687979,0.13771059,0.03020393,0.077391855,0.048803035,0.07011021,0.012755364,0.07685001,0.008288175,0.009980768
44x36,0.10822341,0.07448789,0.11423608,0.06485638,0.52524155,0.21160884,0.10392286,0.21312352,0.17760134,0.053825554,0.53704506,0.06035798,0.0610711
47x40,0.09843384,0.11758624,0.03102574,0.034343604,0.35973847,0.063569225,0.028807985,0.09412093,0.16169132,0.043364655,0.1557662,0.032038648,0.057187907
16x50,0.31667972,0.18754962,0.34247518,0.08943326,0.7446058,0.12746343,0.14646731,0.23788236,0.13385214,0.05250944,0.70796,0.08858641,0.05211006
46x2,0.08418457,0.028550953,0.14949295,0.052875284,0.20052288,0.06390275,0.03174941,0.14867017,0.2371741,0.05931294,0.84560597,0.10472663,0.028762016
34x38,0.07276802,0.053190038,0.16342315,0.06406892,0.556984,0.076438755,0.03269604,0.19328783,0.19709317,0.04821361,0.63455,0.07142815,0.027550524
27x9,0.058302764,0.04380762,0.12087583,0.046666376,0.8126729,0.066924036,0.054978125,0.2310126,0.32348827,0.05492933,0.47949436,0.049461197,0.05615716
23x18,0.053218063,0.027894014,0.124255724,0.041865744,0.3214629,0.056439117,0.033303723,0.11178662,0.07761304,0.046422623,0.14414082,0.030053308,0.061532564
20x46,0.12060933,0.18913265,0.19132963,0.1114309,0.67782104,0.26699343,0.103494085,0.22905056,0.1552725,0.07778294,0.46987602,0.10083454,0.10499677
2x22,0.06401772,0.06494736,0.3547736,0.06585536,0.8288379,0.089116275,0.100920334,0.21665278,0.28564465,0.11769462,0.4679032,0.061292984,0.08707218
31x47,0.078432575,0.11784024,0.08028263,0.051604226,1.0247597,0.06262714,0.0882956,0.20861588,0.15651448,0.057541475,0.42444217,0.06505807,0.108578764
30x42,0.22297503,0.32473573,0.5594253,0.15355465,2.3477347,0.27078268,0.29112667,0.6544417,0.24496041,0.35372385,1.0204145,0.25614658,0.10787733
27x16,0.06726703,0.03476484,0.052898712,0.08275614,0.31561598,0.04984504,0.033121087,0.096900225,0.05162256,0.034737963,0.29903832,0.034846347,0.05037941
37x17,0.02721282,0.017315269,0.040843897,0.024108872,0.1154877,0.06644074,0.014023573,0.19459143,0.039697375,0.015633743,0.1503242,0.031548448,0.0239569
44x25,0.0697213,0.010035674,0.045084313,0.022448968,0.0779945,0.0139874555,0.017186888,0.05587663,0.024064949,0.021696562,0.33409178,0.02136706,0.03187997
11x44,0.017001376,0.027440604,0.012269044,0.013277806,0.23154189,0.013525412,0.014956689,0.110963576,0.03362566,0.03553714,0.09083694,0.01380876,0.011781128
43x40,0.07600862,0.047989085,0.15213405,0.038013715,0.45140636,0.14542416,0.041056626,0.1327586,0.051279455,0.043161236,0.1930029,0.03570956,0.21843845
37x22,0.1279497,0.04363743,0.10989483,0.032440707,0.58032066,0.040479533,0.02952772,0.20089808,0.046705637,0.15157107,0.4055371,0.04241357,0.045218535
28x7,0.13886394,0.027883396,0.10946058,0.047466036,0.37836158,0.15195423,0.076624796,0.33468497,0.08345562,0.059804935,0.2645536,0.044834618,0.18738663
4x24,0.028533848,0.046010174,0.028288059,0.018880865,0.12689248,0.040297724,0.044779677,0.10548584,0.029574653,0.046531964,0.18665075,0.019096384,0.017783783
28x8,0.17458487,0.18688336,0.13493732,0.08842011,0.66498965,0.082717024,0.0849556,0.2428781,0.26494774,0.07174384,0.39078796,0.12931943,0.13340901
4x19,0.11962922,0.17494303,0.15261666,0.08017631,0.9779527,0.10656542,0.23041292,0.4821751,0.13157451,0.07659005,0.67698354,0.080039345,0.15926942
30x6,0.027164083,0.015722696,0.03112708,0.020671546,0.11533471,0.019470638,0.019674012,0.08230705,0.039680842,0.0153862,0.1202044,0.024264611,0.06713398
11x38,0.19059427,0.15258059,0.2342078,0.11918963,0.6243804,0.15298535,0.19751382,0.23742567,0.15323697,0.069849424,0.4079321,0.11733485,0.27513134
24x14,0.08589357,0.098920986,0.08162608,0.06741451,0.44884378,0.073392,0.07842844,0.20054741,0.18110068,0.101460636,0.5026207,0.046680942,0.07191392
9x37,0.09021755,0.1477265,0.33965293,0.08524955,0.63757133,0.050881527,0.11585881,0.18374582,0.21180724,0.06634016,0.3221387,0.062102143,0.061012354
47x34,0.14757483,0.2505051,0.16974595,0.046191897,0.5916327,0.087434225,0.091988906,0.21873604,0.113605715,0.16385013,0.3489877,0.05954007,0.044372015
2x34,0.314789,0.2438887,0.31931177,0.11422375,1.1782717,0.33545193,0.18216825,0.27983078,0.39531508,0.16979659,0.89639544,0.10898415,0.1966292
23x22,0.023440376,0.012090364,0.072023526,0.012656972,0.19659443,0.016850792,0.015445107,0.07073405,0.038151033,0.018358758,0.13629647,0.011473988,0.01094841
34x16,0.021268835,0.012755209,0.02774704,0.027153442,0.05923372,0.032737285,0.031083994,0.08341187,0.047138486,0.019635255,0.41835067,0.05108228,0.13709795
37x10,0.11649958,0.06486696,0.13703874,0.053729497,0.42674407,0.050871816,0.062455516,0.27266252,0.1355539,0.047874637,0.22927298,0.038717765,0.049331233
22x25,0.20523669,0.42574957,0.2124055,0.14815938,1.103561,0.12864684,0.2201775,0.3228769,0.20424278,0.14633802,0.775262,0.12448856,0.16407925
33x23,0.07866253,0.039420813,0.164759,0.030740375,0.21285184,0.029770141,0.10060717,0.11548743,0.049059976,0.015971469,0.16611831,0.03564935,0.019235507
32x15,0.2935547,0.075103365,0.18985,0.13052537,0.79866,0.08186275,0.08627674,0.31718865,0.12829417,0.061503526,0.27577856,0.067009285,0.060690135
21x40,0.63466924,0.560349,0.6167215,0.42791513,2.7667253,0.43157455,0.633012,1.0166469,0.4852345,0.40676096,2.1620655,0.40644592,0.8269288
50x16,0.030578787,0.07462782,0.04403117,0.018795159,0.28771532,0.04310239,0.037164733,0.067628376,0.05182219,0.0143388165,0.14270705,0.020784218,0.037667807
50x6,0.22023997,0.22042535,0.3445916,0.19807884,0.7430381,0.21906492,0.13339275,0.36721402,0.22952408,0.23421338,0.5905921,0.20922983,0.23286192
6x42,0.049198937,0.06641422,0.086545065,0.032776937,0.3009045,0.027543843,0.029116904,0.12605251,0.075548716,0.060302623,0.23431554,0.039600246,0.014508937
42x5,0.05428158,0.033737063,0.13157299,0.023027318,0.16064054,0.0572185,0.08854701,0.13610303,0.17582044,0.025840208,0.23525585,0.018298322,0.012094877
28x10,0.089243464,0.06793001,0.22021115,0.12302013,0.28005102,0.038662124,0.04165994,0.14169039,0.07590578,0.09379252,0.21262722,0.0814048,0.034138966
31x5,0.061995015,0.045422226,0.22375654,0.041495893,0.2921821,0.05830238,0.058383524,0.18794426,0.06567496,0.07086227,0.22139227,0.070699565,0.03308404
36x42,0.1533868,0.055438284,0.054993704,0.053607553,0.2734794,0.10491356,0.1629513,0.11143962,0.18000375,0.0822094,0.2317186,0.04182556,0.031990934
40x40,0.10367734,0.13283934,0.05431092,0.03980217,0.30870244,0.07746062,0.12294268,0.123833455,0.09061519,0.083544016,0.22588865,0.03861388,0.25624108
5x17,0.051817514,0.07034382,0.0640602,0.026966535,0.15003894,0.09048573,0.0463211,0.09852799,0.102773786,0.04331593,0.15511958,0.022736188,0.04009342
10x30,0.07266529,0.102078736,0.14234692,0.10724967,1.0396434,0.12037556,0.061153613,0.17446503,0.080389015,0.22473978,0.28681925,0.1139257,0.1791332
37x29,0.388965,0.2036537,0.16843823,0.08648647,0.7322991,0.08806717,0.1281735,0.30826885,0.1764979,0.10612245,0.48290813,0.08686656,0.08515209
19x9,0.108769886,0.09172456,0.07003578,0.036433745,0.4143762,0.07474116,0.0874412,0.12848896,0.20782834,0.045137122,0.23195265,0.043340113,0.052871104
28x27,0.43447062,0.22802293,0.5478155,0.12714522,1.3333219,0.3141217,0.25238815,0.4399071,0.30196288,0.65865993,0.8934256,0.112882584,0.12033093
34x30,0.23553768,0.35406676,0.5171502,0.12384416,1.3982766,0.13635609,0.19571687,0.32430083,0.123610005,0.14168826,0.56231433,0.22243631,0.16351882
40x38,0.21300744,0.38494924,0.2841353,0.13024282,1.4014978,0.14760228,0.3412903,0.41631475,0.4507212,0.121949404,1.2933097,0.16813867,0.28038514
3x18,0.022359336,0.012767788,0.020249275,0.014452839,0.20498167,0.018256685,0.010953903,0.08358024,0.06318764,0.014926642,0.09823227,0.01295834,0.007080268
29x26,0.07834536,0.019244304,0.02551548,0.023397624,0.47113186,0.021959718,0.34721366,0.0864829,0.034642767,0.01575002,0.1160613,0.02557028,0.012364269
46x41,0.08848403,0.090977766,0.06853014,0.0762743,0.39532188,0.045119107,0.07501746,0.24174958,0.17209414,0.08096332,0.24884723,0.05053018,0.051984195
23x11,0.032135088,0.041593526,0.06419943,0.026856268,0.15394716,0.06722901,0.023447812,0.09758601,0.023834476,0.017150585,0.14517237,0.020030528,0.020795606
18x9,0.1438149,0.097835824,0.09368044,0.049409356,0.43718985,0.052638646,0.19209713,0.12768172,0.06381225,0.03612818,0.24399373,0.04414615,0.06572766
6x41,0.2949494,0.15267119,0.38766357,0.085078835,0.5319526,0.09979417,0.09130436,0.29203802,0.24463241,0.10204393,0.49469608,0.06319198,0.17281634
12x13,0.12700672,0.013799157,0.019254832,0.019508641,0.14235488,0.018145444,0.027507734,0.101022415,0.040457595,0.012473311,0.103467,0.01682951,0.014442433
10x36,0.11808597,0.16225402,0.18760246,0.06783529,0.51219434,0.21682669,0.095928356,0.27369606,0.14749867,0.12213435,0.49760252,0.059464652,0.086741984
22x23,0.0461073,0.032403786,0.018576283,0.026786253,0.31852975,0.031142598,0.04658816,0.12572034,0.07059835,0.07533035,0.17824192,0.018066157,0.024662232
14x18,0.024266286,0.014689364,0.039557822,0.006702302,0.10577298,0.008033851,0.010380887,0.041155253,0.013754868,0.0074990597,0.05758406,0.006035698,0.004775763
32x42,0.46966448,0.17570882,0.29533458,0.1107958,0.99394524,0.13989098,0.15789537,0.3984131,0.1008948,0.10681037,0.55833524,0.13031045,0.06024207
30x13,0.14159109,0.11670359,0.23471224,0.07385747,0.8672093,0.22117667,0.110215835,0.27834585,0.21727619,0.07193941,0.39857528,0.069795504,0.09126999
19x14,0.3038169,0.26843706,0.07190252,0.09722121,0.54863286,0.15032491,0.09897278,0.21287312,0.1077521,0.044194493,0.19746059,0.10946716,0.08677014
44x21,0.05525913,0.01829933,0.019289387,0.012466214,0.16513075,0.012609292,0.03240287,0.08507509,0.05779793,0.014488943,0.17550261,0.011260217,0.005762725
44x33,0.077860415,0.16039595,0.076437704,0.051838625,0.810235,0.07904409,0.073656395,0.18020122,0.25082785,0.054814193,0.32400432,0.043455552,0.13653189
31x34,0.6716312,0.77600074,0.5618974,0.34506202,3.0551498,0.590404,0.32432535,0.61458963,0.75609374,0.33407098,1.2600125,0.28737363,0.48498395
30x43,0.0583713,0.123115025,0.10508258,0.035918213,0.39204803,0.121501416,0.11984525,0.1217563,0.117569715,0.25241393,0.21361734,0.039877858,0.09373485
27x10,0.04792726,0.07183835,0.04452774,0.03272123,0.30079558,0.11671071,0.043095075,0.13444962,0.051741812,0.0524249,0.19914201,0.048915524,0.046272714
4x32,0.15840071,0.07819182,0.12376379,0.04686801,1.1279252,0.087335415,0.062496163,0.23369482,0.13949984,0.0439432,0.21410224,0.038585354,0.053979006
18x26,0.02925425,0.017546497,0.022904593,0.026261555,0.2918442,0.03477303,0.040819593,0.09694005,0.048515894,0.015956698,0.14472921,0.02484758,0.012231265
39x13,0.021615857,0.01029706,0.016239885,0.0096454015,0.06539164,0.0077640666,0.010632971,0.07865653,0.019366179,0.009533158,0.078071035,0.013309066,0.0068801916
3x38,0.06570642,0.037774473,0.10464235,0.032379035,0.54466295,0.03282287,0.0465799,0.14739384,0.100188434,0.035037693,0.21022506,0.02843506,0.14569668
46x8,0.019753484,0.041742586,0.015413398,0.015726224,0.15279867,0.019451516,0.022545865,0.048955776,0.11075433,0.010183116,0.072619475,0.017351303,0.010380521
27x13,0.3019575,0.12858197,0.37887916,0.09496683,0.8838849,0.25086802,0.10422699,0.29402635,0.22489035,0.17908524,0.5015568,0.10653802,0.06836351
25x11,0.18220165,0.09718047,0.0841894,0.06387155,0.37194285,0.063479215,0.08383553,0.14619496,0.13546523,0.13677926,0.31591603,0.05558633,0.14308628
